scenario,scenario_group,protocol,round,cluster_heads,alive_nodes,dead_nodes,avg_residual_energy,generated_packets,delivered_packets,pdr_round,avg_delay_round,throughput_bits_round,avg_aoi,hazardous_generated,hazardous_delivered,hazardous_success_round
sensitivity_nodes_24,sensitivity,standard_leach,118,2,24,0,0.01680879631359751,24,24,1.0,1.8333333333333333,96000,0.0,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,119,3,24,0,0.0161087602242437,24,24,1.0,1.875,96000,0.0,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,120,10,24,0,0.015510615819392407,24,24,1.0,1.5833333333333333,96000,0.0,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,121,2,24,0,0.014837842208425748,24,24,1.0,1.8333333333333333,96000,0.0,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,122,1,24,0,0.01414699520956654,24,24,1.0,1.9583333333333333,96000,0.0,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,123,1,24,0,0.013474701042317369,24,24,1.0,1.7916666666666667,96000,0.0,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,124,2,23,1,0.012856935259861549,24,17,0.7083333333333334,1.8823529411764706,68000,0.2916666666666667,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,125,1,23,1,0.012436650325111579,23,23,1.0,1.3043478260869565,92000,0.08333333333333333,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,126,1,22,2,0.011893717200061278,23,12,0.5217391304347826,1.6666666666666667,48000,0.5833333333333334,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,127,4,21,3,0.011313280708730637,22,21,0.9545454545454546,1.8095238095238095,84000,0.3333333333333333,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,128,9,18,6,0.010886080734868712,20,18,0.9,1.5,72000,0.5833333333333334,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,129,2,18,6,0.010403481020946808,18,18,1.0,1.7777777777777777,72000,0.8333333333333334,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,130,1,18,6,0.009923915825973888,18,18,1.0,1.8333333333333333,72000,1.0833333333333333,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,131,1,18,6,0.009441206403460788,18,18,1.0,1.6666666666666667,72000,1.3333333333333333,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,132,2,16,8,0.009021190902825507,18,9,0.5,2.0,36000,1.9583333333333333,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,133,1,15,9,0.008739103076051453,16,4,0.25,1.0,16000,2.7916666666666665,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,134,1,15,9,0.008478455043124547,15,15,1.0,1.2666666666666666,60000,2.4583333333333335,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,135,1,15,9,0.0082172888361846,15,15,1.0,1.2666666666666666,60000,2.8333333333333335,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,136,7,15,9,0.007864017326710425,15,15,1.0,1.5333333333333334,60000,3.2083333333333335,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,137,1,15,9,0.007456620480467691,15,15,1.0,1.8,60000,3.5833333333333335,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,138,1,15,9,0.0070611574360152805,15,15,1.0,1.8,60000,3.9583333333333335,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,139,1,15,9,0.0066999947917842214,15,15,1.0,1.6,60000,4.333333333333333,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,140,1,15,9,0.006345677078534079,15,15,1.0,1.5333333333333334,60000,4.708333333333333,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,141,1,13,11,0.006186310070721003,15,4,0.26666666666666666,1.0,16000,5.541666666666667,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,142,1,13,11,0.0059699451970533085,13,13,1.0,1.2307692307692308,52000,5.625,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,143,1,13,11,0.005753034548918488,13,13,1.0,1.2307692307692308,52000,6.083333333333333,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,144,6,12,12,0.005480094044239644,13,12,0.9230769230769231,1.5,48000,6.583333333333333,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,145,1,12,12,0.005150498578772583,12,12,1.0,1.8333333333333333,48000,7.083333333333333,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,146,1,12,12,0.004829884796163898,12,12,1.0,1.8333333333333333,48000,7.583333333333333,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,147,1,11,13,0.004579597574529135,12,6,0.5,1.5,24000,8.333333333333334,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,148,1,9,15,0.004409941848248259,11,3,0.2727272727272727,1.0,12000,9.166666666666666,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,149,1,9,15,0.0041767306811173275,9,9,1.0,1.6666666666666667,36000,9.416666666666666,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,150,0,9,15,0.004079882437211624,9,9,1.0,1.0,36000,10.041666666666666,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,151,1,9,15,0.003930664388330024,9,9,1.0,1.2222222222222223,36000,10.666666666666666,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,152,3,9,15,0.0037163565026782385,9,9,1.0,1.6666666666666667,36000,11.291666666666666,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,153,1,8,16,0.0034962234265029767,9,8,0.8888888888888888,1.875,32000,11.958333333333334,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,154,1,7,17,0.0033019562666785907,8,7,0.875,1.8571428571428572,28000,12.666666666666666,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,155,1,7,17,0.0030682093889338766,7,7,1.0,1.8571428571428572,28000,13.375,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,156,1,7,17,0.002884070831551108,7,7,1.0,1.8571428571428572,28000,14.083333333333334,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,157,1,6,18,0.0027100988965320216,6,6,1.0,1.8333333333333333,24000,14.833333333333334,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,158,0,5,19,0.0026594580163971284,6,5,0.8333333333333334,1.0,20000,15.625,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,159,0,5,19,0.002609508531004704,5,5,1.0,1.0,20000,16.416666666666668,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,160,1,5,19,0.0024845055606500578,5,5,1.0,1.8,20000,17.208333333333332,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,161,1,5,19,0.002358858565239493,5,5,1.0,1.8,20000,18.0,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,162,1,5,19,0.0022347406757991495,5,5,1.0,1.8,20000,18.791666666666668,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,163,1,5,19,0.002073718767057243,5,5,1.0,1.8,20000,19.583333333333332,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,164,1,5,19,0.0019479717671344618,5,5,1.0,1.8,20000,20.375,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,165,0,5,19,0.001898022281742038,5,5,1.0,1.0,20000,21.166666666666668,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,166,0,5,19,0.0018480727963496142,5,5,1.0,1.0,20000,21.958333333333332,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,167,0,4,20,0.0017982485136003518,5,4,0.8,1.0,16000,22.791666666666668,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,168,0,3,21,0.0017703325222070121,4,3,0.75,1.0,12000,23.666666666666668,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,169,1,3,21,0.0017043966521140923,3,3,1.0,1.6666666666666667,12000,24.541666666666668,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,170,1,3,21,0.00163975288227224,3,3,1.0,1.6666666666666667,12000,25.416666666666668,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,171,0,3,21,0.0016122953820789454,3,3,1.0,1.0,12000,26.291666666666668,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,172,1,3,21,0.0015460501545216181,3,3,1.0,1.6666666666666667,12000,27.166666666666668,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,173,0,3,21,0.0015185926543283235,3,3,1.0,1.0,12000,28.041666666666668,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,174,0,3,21,0.001491135154135029,3,3,1.0,1.0,12000,28.916666666666668,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,175,0,3,21,0.0014636776539417343,3,3,1.0,1.0,12000,29.791666666666668,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,176,0,3,21,0.0014362201537484397,3,3,1.0,1.0,12000,30.666666666666668,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,177,1,3,21,0.0013702842836555197,3,3,1.0,1.6666666666666667,12000,31.541666666666668,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,178,1,3,21,0.0013056405138136675,3,3,1.0,1.6666666666666667,12000,32.416666666666664,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,179,0,3,21,0.0012781830136203729,3,3,1.0,1.0,12000,33.291666666666664,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,180,1,3,21,0.0012119377860630456,3,3,1.0,1.6666666666666667,12000,34.166666666666664,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,181,0,3,21,0.001184480285869751,3,3,1.0,1.0,12000,35.041666666666664,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,182,0,3,21,0.0011570227856764564,3,3,1.0,1.0,12000,35.916666666666664,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,183,0,3,21,0.0011295652854831618,3,3,1.0,1.0,12000,36.791666666666664,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,184,0,2,22,0.0011028813996541741,3,2,0.6666666666666666,1.0,8000,37.708333333333336,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,185,1,2,22,0.0010650149571526564,2,2,1.0,1.5,8000,38.625,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,186,1,2,22,0.0010281254566546043,2,2,1.0,1.5,8000,39.541666666666664,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,187,0,2,22,0.0010100322059740372,2,2,1.0,1.0,8000,40.458333333333336,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,188,0,2,22,0.00099193895529347,2,2,1.0,1.0,8000,41.375,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,189,0,2,22,0.0009738457046129028,2,2,1.0,1.0,8000,42.291666666666664,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,190,0,2,22,0.0009557524539323357,2,2,1.0,1.0,8000,43.208333333333336,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,191,0,2,22,0.0009376592032517686,2,2,1.0,1.0,8000,44.125,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,192,0,2,22,0.0009195659525712014,2,2,1.0,1.0,8000,45.041666666666664,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,193,1,2,22,0.0008816995100696838,2,2,1.0,1.5,8000,45.958333333333336,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,194,1,2,22,0.0008448100095716319,2,2,1.0,1.5,8000,46.875,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,195,0,2,22,0.0008267167588910648,2,2,1.0,1.0,8000,47.791666666666664,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,196,0,2,22,0.0008086235082104976,2,2,1.0,1.0,8000,48.708333333333336,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,197,0,2,22,0.0007905302575299304,2,2,1.0,1.0,8000,49.625,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,198,0,2,22,0.0007724370068493634,2,2,1.0,1.0,8000,50.541666666666664,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,199,0,2,22,0.0007543437561687962,2,2,1.0,1.0,8000,51.458333333333336,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,200,0,2,22,0.000736250505488229,2,2,1.0,1.0,8000,52.375,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,201,1,2,22,0.0006983840629867115,2,2,1.0,1.5,8000,53.291666666666664,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,202,1,2,22,0.0006614945624886596,2,2,1.0,1.5,8000,54.208333333333336,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,203,0,2,22,0.0006434013118080923,2,2,1.0,1.0,8000,55.125,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,204,0,2,22,0.0006253080611275252,2,2,1.0,1.0,8000,56.041666666666664,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,205,0,2,22,0.000607214810446958,2,2,1.0,1.0,8000,56.958333333333336,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,206,0,2,22,0.0005891215597663909,2,2,1.0,1.0,8000,57.875,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,207,0,2,22,0.0005710283090858238,2,2,1.0,1.0,8000,58.791666666666664,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,208,0,2,22,0.0005529350584052566,2,2,1.0,1.0,8000,59.708333333333336,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,209,1,2,22,0.000515068615903739,2,2,1.0,1.5,8000,60.625,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,210,1,2,22,0.00047817911540568703,2,2,1.0,1.5,8000,61.541666666666664,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,211,0,2,22,0.0004600858647251199,2,2,1.0,1.0,8000,62.458333333333336,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,212,0,2,22,0.00044199261404455266,2,2,1.0,1.0,8000,63.375,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,213,0,2,22,0.0004238993633639856,2,2,1.0,1.0,8000,64.29166666666667,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,214,0,2,22,0.00040580611268341846,2,2,1.0,1.0,8000,65.20833333333333,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,215,0,2,22,0.00038771286200285133,2,2,1.0,1.0,8000,66.125,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,216,0,2,22,0.00036961961132228415,2,2,1.0,1.0,8000,67.04166666666667,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,217,1,2,22,0.0003317531688207666,2,2,1.0,1.5,8000,67.95833333333333,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,218,1,2,22,0.00029486366832271463,2,2,1.0,1.5,8000,68.875,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,219,0,2,22,0.0002767704176421475,2,2,1.0,1.0,8000,69.79166666666667,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,220,0,2,22,0.0002586771669615804,2,2,1.0,1.0,8000,70.70833333333333,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,221,0,2,22,0.00024058391628101325,2,2,1.0,1.0,8000,71.625,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,222,0,2,22,0.0002224906656004461,2,2,1.0,1.0,8000,72.54166666666667,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,223,0,1,23,0.000207528261108441,2,1,0.5,1.0,4000,73.5,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,224,0,1,23,0.00019823740026729105,1,1,1.0,1.0,4000,74.45833333333333,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,225,1,1,23,0.00018894653942614107,1,1,1.0,1.0,4000,75.41666666666667,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,226,0,1,23,0.0001796556785849911,1,1,1.0,1.0,4000,76.375,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,227,0,1,23,0.00017036481774384114,1,1,1.0,1.0,4000,77.33333333333333,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,228,0,1,23,0.00016107395690269117,1,1,1.0,1.0,4000,78.29166666666667,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,229,0,1,23,0.0001517830960615412,1,1,1.0,1.0,4000,79.25,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,230,0,1,23,0.00014249223522039124,1,1,1.0,1.0,4000,80.20833333333333,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,231,0,1,23,0.00013320137437924126,1,1,1.0,1.0,4000,81.16666666666667,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,232,0,1,23,0.00012391051353809128,1,1,1.0,1.0,4000,82.125,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,233,1,1,23,0.00011461965269694132,1,1,1.0,1.0,4000,83.08333333333333,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,234,0,1,23,0.00010532879185579135,1,1,1.0,1.0,4000,84.04166666666667,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,235,0,1,23,9.603793101464139e-05,1,1,1.0,1.0,4000,85.0,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,236,0,1,23,8.674707017349141e-05,1,1,1.0,1.0,4000,85.95833333333333,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,237,0,1,23,7.745620933234144e-05,1,1,1.0,1.0,4000,86.91666666666667,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,238,0,1,23,6.816534849119148e-05,1,1,1.0,1.0,4000,87.875,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,239,0,1,23,5.887448765004151e-05,1,1,1.0,1.0,4000,88.83333333333333,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,240,0,1,23,4.958362680889154e-05,1,1,1.0,1.0,4000,89.79166666666667,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,241,1,1,23,4.0292765967741565e-05,1,1,1.0,1.0,4000,90.75,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,242,0,1,23,3.10019051265916e-05,1,1,1.0,1.0,4000,91.70833333333333,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,243,0,1,23,2.171104428544163e-05,1,1,1.0,1.0,4000,92.66666666666667,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,244,0,1,23,1.242018344429166e-05,1,1,1.0,1.0,4000,93.625,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,245,0,1,23,3.129322603141691e-06,1,1,1.0,1.0,4000,94.58333333333333,0,0,1.0
sensitivity_nodes_24,sensitivity,standard_leach,246,0,0,24,0.0,1,0,0.0,0.0,0,95.58333333333333,0,0,1.0
sensitivity_nodes_24,sensitivity,energy_aware_leach,1,3,24,0,0.08933940591816264,24,24,1.0,1.875,96000,0.0,0,0,1.0
sensitivity_nodes_24,sensitivity,energy_aware_leach,2,3,24,0,0.08866646173000287,24,24,1.0,1.875,96000,0.0,0,0,1.0
sensitivity_nodes_24,sensitivity,energy_aware_leach,3,2,24,0,0.08801591783685729,24,24,1.0,1.8333333333333333,96000,0.0,0,0,1.0
sensitivity_nodes_24,sensitivity,energy_aware_leach,4,2,24,0,0.08735221721349802,24,24,1.0,1.7916666666666667,96000,0.0,0,0,1.0
sensitivity_nodes_24,sensitivity,energy_aware_leach,5,2,24,0,0.08669914291515601,24,24,1.0,1.7916666666666667,96000,0.0,0,0,1.0
sensitivity_nodes_24,sensitivity,energy_aware_leach,6,1,24,0,0.08609029688329885,24,24,1.0,1.6666666666666667,96000,0.0,0,0,1.0
sensitivity_nodes_24,sensitivity,energy_aware_leach,7,1,24,0,0.08540534609091156,24,24,1.0,1.7916666666666667,96000,0.0,0,0,1.0
sensitivity_nodes_24,sensitivity,energy_aware_leach,8,1,24,0,0.084764804353068,24,24,1.0,1.75,96000,0.0,0,0,1.0
sensitivity_nodes_24,sensitivity,energy_aware_leach,9,1,24,0,0.08407694187284713,24,24,1.0,1.9583333333333333,96000,0.0,0,0,1.0
sensitivity_nodes_24,sensitivity,energy_aware_leach,10,2,24,0,0.08340744932107487,24,24,1.0,1.9166666666666667,96000,0.0,0,0,1.0
sensitivity_nodes_24,sensitivity,energy_aware_leach,11,2,24,0,0.08272394362542089,24,24,1.0,1.9166666666666667,96000,0.0,0,0,1.0
sensitivity_nodes_24,sensitivity,energy_aware_leach,12,2,24,0,0.08205877565539214,24,24,1.0,1.8333333333333333,96000,0.0,0,0,1.0
sensitivity_nodes_24,sensitivity,energy_aware_leach,13,2,24,0,0.08141159651766718,24,24,1.0,1.8333333333333333,96000,0.0,0,0,1.0
sensitivity_nodes_24,sensitivity,energy_aware_leach,14,2,24,0,0.08074835780997866,24,24,1.0,1.875,96000,0.0,0,0,1.0
sensitivity_nodes_24,sensitivity,energy_aware_leach,15,1,24,0,0.08008390762884637,24,24,1.0,1.8333333333333333,96000,0.0,0,0,1.0
sensitivity_nodes_24,sensitivity,energy_aware_leach,16,1,24,0,0.07947506159698921,24,24,1.0,1.6666666666666667,96000,0.0,0,0,1.0
sensitivity_nodes_24,sensitivity,energy_aware_leach,17,1,24,0,0.0787871991167683,24,24,1.0,1.9583333333333333,96000,0.0,0,0,1.0
sensitivity_nodes_24,sensitivity,energy_aware_leach,18,2,24,0,0.07811770656499606,24,24,1.0,1.9166666666666667,96000,0.0,0,0,1.0
sensitivity_nodes_24,sensitivity,energy_aware_leach,19,2,24,0,0.07743420086934207,24,24,1.0,1.9166666666666667,96000,0.0,0,0,1.0
sensitivity_nodes_24,sensitivity,energy_aware_leach,20,2,24,0,0.07676903289931332,24,24,1.0,1.8333333333333333,96000,0.0,0,0,1.0
sensitivity_nodes_24,sensitivity,energy_aware_leach,21,2,24,0,0.07612185376158835,24,24,1.0,1.8333333333333333,96000,0.0,0,0,1.0
sensitivity_nodes_24,sensitivity,energy_aware_leach,22,2,24,0,0.07545861505389985,24,24,1.0,1.875,96000,0.0,0,0,1.0
sensitivity_nodes_24,sensitivity,energy_aware_leach,23,1,24,0,0.07479416487276755,24,24,1.0,1.8333333333333333,96000,0.0,0,0,1.0
sensitivity_nodes_24,sensitivity,energy_aware_leach,24,1,24,0,0.07412187070551839,24,24,1.0,1.7916666666666667,96000,0.0,0,0,1.0
sensitivity_nodes_24,sensitivity,energy_aware_leach,25,1,24,0,0.0734340082252975,24,24,1.0,1.9583333333333333,96000,0.0,0,0,1.0
sensitivity_nodes_24,sensitivity,energy_aware_leach,26,2,24,0,0.07276451567352525,24,24,1.0,1.9166666666666667,96000,0.0,0,0,1.0
sensitivity_nodes_24,sensitivity,energy_aware_leach,27,2,24,0,0.07208100997787126,24,24,1.0,1.9166666666666667,96000,0.0,0,0,1.0
sensitivity_nodes_24,sensitivity,energy_aware_leach,28,2,24,0,0.07141584200784251,24,24,1.0,1.8333333333333333,96000,0.0,0,0,1.0
sensitivity_nodes_24,sensitivity,energy_aware_leach,29,2,24,0,0.07076866287011754,24,24,1.0,1.8333333333333333,96000,0.0,0,0,1.0
sensitivity_nodes_24,sensitivity,energy_aware_leach,30,2,24,0,0.07010542416242903,24,24,1.0,1.875,96000,0.0,0,0,1.0
sensitivity_nodes_24,sensitivity,energy_aware_leach,31,1,24,0,0.06944097398129673,24,24,1.0,1.8333333333333333,96000,0.0,0,0,1.0
sensitivity_nodes_24,sensitivity,energy_aware_leach,32,1,24,0,0.06875602318890944,24,24,1.0,1.7916666666666667,96000,0.0,0,0,1.0
sensitivity_nodes_24,sensitivity,energy_aware_leach,33,1,24,0,0.06806816070868855,24,24,1.0,1.9583333333333333,96000,0.0,0,0,1.0
sensitivity_nodes_24,sensitivity,energy_aware_leach,34,2,24,0,0.0673986681569163,24,24,1.0,1.9166666666666667,96000,0.0,0,0,1.0
sensitivity_nodes_24,sensitivity,energy_aware_leach,35,2,24,0,0.0667151624612623,24,24,1.0,1.9166666666666667,96000,0.0,0,0,1.0
sensitivity_nodes_24,sensitivity,energy_aware_leach,36,2,24,0,0.06604999449123354,24,24,1.0,1.8333333333333333,96000,0.0,0,0,1.0
sensitivity_nodes_24,sensitivity,energy_aware_leach,37,2,24,0,0.06540281535350857,24,24,1.0,1.8333333333333333,96000,0.0,0,0,1.0
sensitivity_nodes_24,sensitivity,energy_aware_leach,38,2,24,0,0.06473957664582004,24,24,1.0,1.875,96000,0.0,0,0,1.0
sensitivity_nodes_24,sensitivity,energy_aware_leach,39,1,24,0,0.06409903490797648,24,24,1.0,1.75,96000,0.0,0,0,1.0
sensitivity_nodes_24,sensitivity,energy_aware_leach,40,1,24,0,0.06349018887611932,24,24,1.0,1.6666666666666667,96000,0.0,0,0,1.0
sensitivity_nodes_24,sensitivity,energy_aware_leach,41,1,24,0,0.06280232639589842,24,24,1.0,1.9583333333333333,96000,0.0,0,0,1.0
sensitivity_nodes_24,sensitivity,energy_aware_leach,42,2,24,0,0.062132833844126156,24,24,1.0,1.9166666666666667,96000,0.0,0,0,1.0
sensitivity_nodes_24,sensitivity,energy_aware_leach,43,2,24,0,0.061449328148472156,24,24,1.0,1.9166666666666667,96000,0.0,0,0,1.0
sensitivity_nodes_24,sensitivity,energy_aware_leach,44,2,24,0,0.060784160178443396,24,24,1.0,1.8333333333333333,96000,0.0,0,0,1.0
sensitivity_nodes_24,sensitivity,energy_aware_leach,45,2,24,0,0.060136981040718414,24,24,1.0,1.8333333333333333,96000,0.0,0,0,1.0
sensitivity_nodes_24,sensitivity,energy_aware_leach,46,2,24,0,0.0594737423330299,24,24,1.0,1.875,96000,0.0,0,0,1.0
sensitivity_nodes_24,sensitivity,energy_aware_leach,47,1,24,0,0.05884440264804938,24,24,1.0,1.7083333333333333,96000,0.0,0,0,1.0
sensitivity_nodes_24,sensitivity,energy_aware_leach,48,1,24,0,0.058179952466917075,24,24,1.0,1.8333333333333333,96000,0.0,0,0,1.0
sensitivity_nodes_24,sensitivity,energy_aware_leach,49,1,24,0,0.05749208998669617,24,24,1.0,1.9583333333333333,96000,0.0,0,0,1.0
sensitivity_nodes_24,sensitivity,energy_aware_leach,50,2,24,0,0.05682259743492391,24,24,1.0,1.9166666666666667,96000,0.0,0,0,1.0
sensitivity_nodes_24,sensitivity,energy_aware_leach,51,2,24,0,0.05613909173926992,24,24,1.0,1.9166666666666667,96000,0.0,0,0,1.0
sensitivity_nodes_24,sensitivity,energy_aware_leach,52,2,24,0,0.05547392376924115,24,24,1.0,1.8333333333333333,96000,0.0,0,0,1.0
sensitivity_nodes_24,sensitivity,energy_aware_leach,53,2,24,0,0.054826744631516176,24,24,1.0,1.8333333333333333,96000,0.0,0,0,1.0
sensitivity_nodes_24,sensitivity,energy_aware_leach,54,2,24,0,0.054125961281092067,24,24,1.0,1.9166666666666667,96000,0.0,0,0,1.0
sensitivity_nodes_24,sensitivity,energy_aware_leach,55,1,24,0,0.0534854195432485,24,24,1.0,1.75,96000,0.0,0,0,1.0
sensitivity_nodes_24,sensitivity,energy_aware_leach,56,1,24,0,0.05284012045191769,24,24,1.0,1.7916666666666667,96000,0.0,0,0,1.0
sensitivity_nodes_24,sensitivity,energy_aware_leach,57,1,24,0,0.052152257971696786,24,24,1.0,1.9583333333333333,96000,0.0,0,0,1.0
sensitivity_nodes_24,sensitivity,energy_aware_leach,58,2,24,0,0.051482765419924525,24,24,1.0,1.9166666666666667,96000,0.0,0,0,1.0
